timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1538115782397,206,HTTP Request,200,OK,Thread Group 1-100,text,true,,1014,133,1,1,https://sampleapp-eecs6432.mybluemix.net/,206,0,152
1538115829445,241,HTTP Request,200,OK,Thread Group 1-1,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,241,0,181
1538115829547,234,HTTP Request,200,OK,Thread Group 1-2,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,234,0,161
1538115829647,209,HTTP Request,200,OK,Thread Group 1-3,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,209,0,149
1538115829747,204,HTTP Request,200,OK,Thread Group 1-4,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,204,0,145
1538115829847,232,HTTP Request,200,OK,Thread Group 1-5,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,232,0,168
1538115829950,223,HTTP Request,200,OK,Thread Group 1-6,text,true,,1013,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,223,0,158
1538115830051,208,HTTP Request,200,OK,Thread Group 1-7,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,208,0,151
1538115830149,223,HTTP Request,200,OK,Thread Group 1-8,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,223,0,159
1538115830251,205,HTTP Request,200,OK,Thread Group 1-9,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,205,0,148
1538115830349,208,HTTP Request,200,OK,Thread Group 1-10,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,208,0,149
1538115830447,228,HTTP Request,200,OK,Thread Group 1-11,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,228,0,160
1538115830551,206,HTTP Request,200,OK,Thread Group 1-12,text,true,,1013,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,206,0,148
1538115830647,208,HTTP Request,200,OK,Thread Group 1-13,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,208,0,144
1538115830849,290,HTTP Request,200,OK,Thread Group 1-15,text,true,,1014,133,4,4,https://sampleapp-eecs6432.mybluemix.net/,290,0,160
1538115830748,412,HTTP Request,200,OK,Thread Group 1-14,text,true,,1014,133,4,4,https://sampleapp-eecs6432.mybluemix.net/,412,0,144
1538115830947,225,HTTP Request,200,OK,Thread Group 1-16,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,225,0,160
1538115831048,206,HTTP Request,200,OK,Thread Group 1-17,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,206,0,148
1538115831151,219,HTTP Request,200,OK,Thread Group 1-18,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,219,0,155
1538115831247,212,HTTP Request,200,OK,Thread Group 1-19,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,212,0,148
1538115831349,226,HTTP Request,200,OK,Thread Group 1-20,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,226,0,160
1538115831448,219,HTTP Request,200,OK,Thread Group 1-21,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,219,0,160
1538115831548,219,HTTP Request,200,OK,Thread Group 1-22,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,219,0,159
1538115831649,216,HTTP Request,200,OK,Thread Group 1-23,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,216,0,155
1538115831748,212,HTTP Request,200,OK,Thread Group 1-24,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,212,0,155
1538115831851,208,HTTP Request,200,OK,Thread Group 1-25,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,208,0,151
1538115831948,220,HTTP Request,200,OK,Thread Group 1-26,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,220,0,159
1538115832048,223,HTTP Request,200,OK,Thread Group 1-27,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,223,0,162
1538115832149,226,HTTP Request,200,OK,Thread Group 1-28,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,226,0,160
1538115832253,227,HTTP Request,200,OK,Thread Group 1-29,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,226,0,166
1538115832353,226,HTTP Request,200,OK,Thread Group 1-30,text,true,,1013,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,226,0,161
1538115832454,253,HTTP Request,200,OK,Thread Group 1-31,text,true,,1013,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,253,0,191
1538115832552,244,HTTP Request,200,OK,Thread Group 1-32,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,244,0,182
1538115832653,209,HTTP Request,200,OK,Thread Group 1-33,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,208,0,148
1538115832749,192,HTTP Request,200,OK,Thread Group 1-34,text,true,,1013,133,2,2,https://sampleapp-eecs6432.mybluemix.net/,192,0,142
1538115832848,227,HTTP Request,200,OK,Thread Group 1-35,text,true,,1013,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,227,0,156
1538115832950,224,HTTP Request,200,OK,Thread Group 1-36,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,224,0,161
1538115833053,209,HTTP Request,200,OK,Thread Group 1-37,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,209,0,150
1538115833149,221,HTTP Request,200,OK,Thread Group 1-38,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,220,0,160
1538115833253,217,HTTP Request,200,OK,Thread Group 1-39,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,216,0,153
1538115833354,205,HTTP Request,200,OK,Thread Group 1-40,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,204,0,151
1538115833454,207,HTTP Request,200,OK,Thread Group 1-41,text,true,,1013,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,207,0,149
1538115833553,197,HTTP Request,200,OK,Thread Group 1-42,text,true,,1014,133,2,2,https://sampleapp-eecs6432.mybluemix.net/,197,0,143
1538115833650,202,HTTP Request,200,OK,Thread Group 1-43,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,202,0,146
1538115833752,210,HTTP Request,200,OK,Thread Group 1-44,text,true,,1013,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,209,0,150
1538115833852,207,HTTP Request,200,OK,Thread Group 1-45,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,207,0,144
1538115833952,215,HTTP Request,200,OK,Thread Group 1-46,text,true,,1013,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,214,0,156
1538115834054,217,HTTP Request,200,OK,Thread Group 1-47,text,true,,1013,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,217,0,160
1538115834152,213,HTTP Request,200,OK,Thread Group 1-48,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,213,0,155
1538115834250,225,HTTP Request,200,OK,Thread Group 1-49,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,225,0,160
1538115834353,209,HTTP Request,200,OK,Thread Group 1-50,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,209,0,153
1538115834452,213,HTTP Request,200,OK,Thread Group 1-51,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,213,0,154
1538115834553,206,HTTP Request,200,OK,Thread Group 1-52,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,205,0,147
1538115834652,203,HTTP Request,200,OK,Thread Group 1-53,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,203,0,148
1538115834751,209,HTTP Request,200,OK,Thread Group 1-54,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,209,0,152
1538115834854,203,HTTP Request,200,OK,Thread Group 1-55,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,203,0,147
1538115834952,211,HTTP Request,200,OK,Thread Group 1-56,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,211,0,154
1538115835052,218,HTTP Request,200,OK,Thread Group 1-57,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,218,0,162
1538115835154,251,HTTP Request,200,OK,Thread Group 1-58,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,250,0,154
1538115835256,224,HTTP Request,200,OK,Thread Group 1-59,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,223,0,163
1538115835355,205,HTTP Request,200,OK,Thread Group 1-60,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,205,0,152
1538115835452,225,HTTP Request,200,OK,Thread Group 1-61,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,225,0,160
1538115835555,209,HTTP Request,200,OK,Thread Group 1-62,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,209,0,148
1538115835651,199,HTTP Request,200,OK,Thread Group 1-63,text,true,,1014,133,2,2,https://sampleapp-eecs6432.mybluemix.net/,199,0,146
1538115835752,208,HTTP Request,200,OK,Thread Group 1-64,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,208,0,150
1538115835854,200,HTTP Request,200,OK,Thread Group 1-65,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,200,0,147
1538115835952,212,HTTP Request,200,OK,Thread Group 1-66,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,212,0,158
1538115836054,257,HTTP Request,200,OK,Thread Group 1-67,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,257,0,193
1538115836152,214,HTTP Request,200,OK,Thread Group 1-68,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,214,0,157
1538115836252,219,HTTP Request,200,OK,Thread Group 1-69,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,219,0,156
1538115836353,214,HTTP Request,200,OK,Thread Group 1-70,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,213,0,153
1538115836452,219,HTTP Request,200,OK,Thread Group 1-71,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,219,0,160
1538115836553,195,HTTP Request,200,OK,Thread Group 1-72,text,true,,1014,133,2,2,https://sampleapp-eecs6432.mybluemix.net/,195,0,144
1538115836655,221,HTTP Request,200,OK,Thread Group 1-73,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,221,0,159
1538115836754,235,HTTP Request,200,OK,Thread Group 1-74,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,235,0,181
1538115836856,215,HTTP Request,200,OK,Thread Group 1-75,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,215,0,155
1538115836952,218,HTTP Request,200,OK,Thread Group 1-76,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,218,0,157
1538115837057,194,HTTP Request,200,OK,Thread Group 1-77,text,true,,1014,133,2,2,https://sampleapp-eecs6432.mybluemix.net/,194,0,144
1538115837157,205,HTTP Request,200,OK,Thread Group 1-78,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,205,0,150
1538115837257,208,HTTP Request,200,OK,Thread Group 1-79,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,208,0,154
1538115837358,220,HTTP Request,200,OK,Thread Group 1-80,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,220,0,162
1538115837457,218,HTTP Request,200,OK,Thread Group 1-81,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,218,0,160
1538115837559,226,HTTP Request,200,OK,Thread Group 1-82,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,226,0,159
1538115837658,204,HTTP Request,200,OK,Thread Group 1-83,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,204,0,149
1538115837757,216,HTTP Request,200,OK,Thread Group 1-84,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,216,0,148
1538115837859,209,HTTP Request,200,OK,Thread Group 1-85,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,209,0,155
1538115837957,219,HTTP Request,200,OK,Thread Group 1-86,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,219,0,157
1538115838057,214,HTTP Request,200,OK,Thread Group 1-87,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,214,0,156
1538115838158,218,HTTP Request,200,OK,Thread Group 1-88,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,217,0,161
1538115838257,202,HTTP Request,200,OK,Thread Group 1-89,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,202,0,142
1538115838357,204,HTTP Request,200,OK,Thread Group 1-90,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,204,0,147
1538115838458,215,HTTP Request,200,OK,Thread Group 1-91,text,true,,1013,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,215,0,158
1538115838557,199,HTTP Request,200,OK,Thread Group 1-92,text,true,,1014,133,2,2,https://sampleapp-eecs6432.mybluemix.net/,199,0,143
1538115838658,217,HTTP Request,200,OK,Thread Group 1-93,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,217,0,159
1538115838757,234,HTTP Request,200,OK,Thread Group 1-94,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,234,0,178
1538115838857,249,HTTP Request,200,OK,Thread Group 1-95,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,249,0,186
1538115838960,222,HTTP Request,200,OK,Thread Group 1-96,text,true,,1013,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,222,0,163
1538115839059,222,HTTP Request,200,OK,Thread Group 1-97,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,222,0,162
1538115839159,215,HTTP Request,200,OK,Thread Group 1-98,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,215,0,154
1538115839258,202,HTTP Request,200,OK,Thread Group 1-99,text,true,,1014,133,2,2,https://sampleapp-eecs6432.mybluemix.net/,202,0,149
1538115839360,201,HTTP Request,200,OK,Thread Group 1-100,text,true,,1014,133,1,1,https://sampleapp-eecs6432.mybluemix.net/,201,0,144
